initial_condition, time, x, y, z
0, 48.637844, 7.869489, 12.809755, 17.058142
0, 48.647842, 8.375078, 13.542337, 17.665619
0, 48.65784, 8.901913, 14.265246, 18.386414
0, 48.66784, 9.4463215, 14.962944, 19.226221
0, 48.677837, 10.003361, 15.616932, 20.188438
0, 48.687836, 10.56666, 16.205904, 21.273205
0, 48.697834, 11.128307, 16.706196, 22.476357
0, 48.707832, 11.67881, 17.092615, 23.788387
0, 48.71783, 12.207156, 17.3397, 25.19354
0, 48.72783, 12.701014, 17.423422, 26.669228
0, 48.737827, 13.147088, 17.32323, 28.185947
0, 48.747826, 13.531653, 17.02431, 29.707916
0, 48.757824, 13.841247, 16.51974, 31.194504
0, 48.767822, 14.063483, 15.812254, 32.602505
0, 48.77782, 14.187927, 14.915215, 33.88908
0, 48.78782, 14.206923, 13.852519, 35.01504
0, 48.797817, 14.116279, 12.657321, 35.948044
0, 48.807816, 13.915712, 11.36963, 36.665188
0, 48.817814, 13.60898, 10.033111, 37.154613
0, 48.827812, 13.203669, 8.691547, 37.415863
0, 48.83781, 12.710678, 7.385496, 37.459
0, 48.84781, 12.143462, 6.1495867, 37.30272
0, 48.857807, 11.517127, 5.010762, 36.97183
0, 48.867805, 10.847502, 3.9875507, 36.494537
0, 48.877804, 10.150268, 3.0902693, 35.89993
0, 48.887802, 9.440236, 2.3219357, 35.21592
0, 48.8978, 8.730795, 1.6796119, 34.46779
0, 48.9078, 8.033551, 1.155918, 33.67733
0, 48.917797, 7.3581505, 0.74050564, 32.862514
0, 48.927795, 6.7122464, 0.4213554, 32.03756
0, 48.937794, 6.1015825, 0.18582779, 31.21327
0, 48.947792, 5.530156, 0.021451173, 30.397503
0, 48.95779, 5.000428, -0.08353355, 29.595707
0, 48.96779, 4.513555, -0.13983452, 28.81143
0, 48.977787, 4.069623, -0.15693238, 28.04679
0, 48.987785, 3.6678696, -0.14302248, 27.302858
0, 48.997784, 3.3068864, -0.10503976, 26.579985
0, 49.007782, 2.9847975, -0.04873529, 25.87803
0, 49.01778, 2.6994107, 0.021217097, 25.196562
0, 49.02778, 2.4483452, 0.101100504, 24.534973
0, 49.037777, 2.2291346, 0.18803202, 23.892584
0, 49.047775, 2.039308, 0.27984443, 23.268694
0, 49.057774, 1.8764538, 0.37497666, 22.662624
0, 49.067772, 1.7382663, 0.47237542, 22.073738
0, 49.07777, 1.6225805, 0.5714086, 21.501448
0, 49.08777, 1.5273943, 0.6717912, 20.945227
0, 49.097767, 1.450883, 0.773522, 20.404604
0, 49.107765, 1.3914075, 0.87683177, 19.879162
0, 49.117764, 1.3475157, 0.9821406, 19.368538
0, 49.12776, 1.3179417, 1.0900239, 18.872417
0, 49.13776, 1.3016009, 1.2011862, 18.390535
0, 49.14776, 1.2975849, 1.3164414, 17.922672
0, 49.157757, 1.3051534, 1.4366986, 17.468657
0, 49.167755, 1.3237275, 1.5629529, 17.028364
0, 49.177753, 1.3528819, 1.6962802, 16.601727
0, 49.18775, 1.3923383, 1.8378357, 16.18873
0, 49.19775, 1.4419583, 1.9888544, 15.789425
0, 49.20775, 1.5017384, 2.1506553, 15.403933
0, 49.217747, 1.5718052, 2.3246458, 15.032456
0, 49.227745, 1.6524117, 2.5123289, 14.675296
0, 49.237743, 1.7439348, 2.71531, 14.332861
0, 49.24774, 1.8468734, 2.9353058, 14.005692
0, 49.25774, 1.9618483, 3.1741502, 13.694479
0, 49.26774, 2.0896013, 3.4338026, 13.400095
0, 49.277737, 2.2309968, 3.7163522, 13.123623
0, 49.287735, 2.3870218, 4.024021, 12.866394
0, 49.297733, 2.5587873, 4.3591623, 12.6300335
0, 49.30773, 2.7475288, 4.724252, 12.416512
0, 49.31773, 2.954605, 5.1218767, 12.228204
0, 49.32773, 3.181496, 5.554703, 12.067959
0, 49.337727, 3.4297965, 6.0254426, 11.939179
0, 49.347725, 3.701208, 6.5367894, 11.845908
0, 49.357723, 3.9975226, 7.091338, 11.792926
0, 49.36772, 4.3205986, 7.6914697, 11.785854
0, 49.37772, 4.6723285, 8.339196, 11.831263
0, 49.38772, 5.0545897, 9.03596, 11.9367695
0, 49.397717, 5.469181, 9.7823715, 12.111135
0, 49.407715, 5.917734, 10.577878, 12.364317
0, 49.417713, 6.4016004, 11.420353, 12.707486
0, 49.42771, 6.9217052, 12.305604, 13.152951
0, 49.43771, 7.478363, 13.226795, 13.713975
0, 49.44771, 8.071054, 14.173796, 14.404414
0, 49.457706, 8.698158, 15.132498, 15.238147
0, 49.467705, 9.356646, 16.084152, 16.228207
0, 49.477703, 10.041744, 17.004818, 17.385592
0, 49.4877, 10.7465925, 17.865072, 18.717709
0, 49.4977, 11.461921, 18.630148, 20.226473
0, 49.507698, 12.175802, 19.260721, 21.906168
0, 49.517696, 12.873545, 19.714533, 23.741266
0, 49.527695, 13.537794, 19.949024, 25.704544
0, 49.537693, 14.148925, 19.924961, 27.75596
0, 49.54769, 14.685784, 19.610859, 29.842785
0, 49.55769, 15.126802, 18.987694, 31.90146
0, 49.567688, 15.45143, 18.053148, 33.861404
0, 49.577686, 15.641787, 16.824457, 35.65062
0, 49.587685, 15.684309, 15.338985, 37.20243
0, 49.597683, 15.571181, 13.652061, 38.46232
0, 49.60768, 15.301277, 11.832129, 39.393536
0, 49.61768, 14.880455, 9.95397, 39.980408
0, 49.627678, 14.3211355, 8.091228, 40.22869
0, 49.637676, 13.641228, 6.3095813, 40.163094
0, 49.647675, 12.86259, 4.6617036, 39.822628
0, 49.657673, 12.009264, 3.18458, 39.254906
0, 49.66767, 11.105744, 1.8991935, 38.510494
0, 49.67767, 10.175475, 0.8120951, 37.638176
0, 49.687668, 9.239703, -0.08183904, 36.681602
0, 49.697666, 8.316732, -0.7961824, 35.677395
0, 49.707664, 7.421551, -1.3498286, 34.654526
0, 49.717663, 6.5657787, -1.7643157, 33.63463
0, 49.72766, 5.757835, -2.0617616, 32.632862
0, 49.73766, 5.0032673, -2.2634208, 31.659082
0, 49.747658, 4.305153, -2.388786, 30.719011
0, 49.757656, 3.6645257, -2.4551187, 29.815338
0, 49.767654, 3.0807948, -2.4772894, 28.948647
0, 49.777653, 2.5521243, -2.4678242, 28.118147
0, 49.78765, 2.075768, -2.4370747, 27.322235
0, 49.79765, 1.6483517, -2.3934522, 26.558891
0, 49.807648, 1.2661052, -2.3436868, 25.825954
0, 49.817646, 0.92504764, -2.2930841, 25.121296
0, 49.827644, 0.6211312, -2.245767, 24.442926
0, 49.837643, 0.3503491, -2.2048936, 23.789047
0, 49.84764, 0.10881421, -2.1728477, 23.158077
0, 49.85764, -0.10718695, -2.151406, 22.548645
0, 49.867638, -0.30115992, -2.1418781, 21.959587
0, 49.877636, -0.47638354, -2.1452248, 21.389923
0, 49.887634, -0.63590324, -2.1621573, 20.838842
0, 49.897633, -0.7825337, -2.1932187, 20.30568
0, 49.90763, -0.91886795, -2.2388515, 19.789906
0, 49.91763, -1.0472918, -2.2994516, 19.291113
0, 49.927628, -1.1700013, -2.3754134, 18.809002
0, 49.937626, -1.2890223, -2.4671655, 18.34338
0, 49.947624, -1.4062319, -2.5751996, 17.89416
0, 49.957623, -1.523379, -2.7000942, 17.461355
0, 49.96762, -1.642106, -2.842532, 17.045097
0, 49.97762, -1.7639701, -3.0033147, 16.645628
0, 49.987617, -1.8904624, -3.183375, 16.263323
0, 49.997616, -2.0230277, -3.383783, 15.898703
0, 50.007614, -2.163082, -3.605754, 15.552454
0, 50.017612, -2.3120291, -3.8506474, 15.225451
0, 50.02761, -2.471276, -4.1199694, 14.918788
0, 50.03761, -2.6422458, -4.415365, 14.633808
0, 50.047607, -2.8263886, -4.73861, 14.3721485
0, 50.057606, -3.025192, -5.0915914, 14.13578
0, 50.067604, -3.2401855, -5.476287, 13.927065
0, 50.077602, -3.4729445, -5.894725, 13.748812
0, 50.0876, -3.7250876, -6.3489356, 13.604344
0, 50.0976, -3.9982705, -6.8408837, 13.497571
0, 50.107597, -4.2941713, -7.3723764, 13.43306
0, 50.117596, -4.614468, -7.9449453, 13.416117
0, 50.127594, -4.9608054, -8.559692, 13.45286
0, 50.137592, -5.334748, -9.217094, 13.550283
0, 50.14759, -5.7377167, -9.9167595, 13.716299
0, 50.15759, -6.170907, -10.657128, 13.959746
0, 50.167587, -6.6351805, -11.435117, 14.290348
0, 50.177586, -7.130934, -12.245702, 14.718581
0, 50.187584, -7.657934, -13.081452, 15.255446
0, 50.197582, -8.215128, -13.93203, 15.912081
0, 50.20758, -8.800417, -14.783691, 16.69919
0, 50.21758, -9.410413, -15.618853, 17.62626
0, 50.227577, -10.040175, -16.415789, 18.70051
0, 50.237576, -10.682965, -17.148588, 19.925608
0, 50.247574, -11.330028, -17.787487, 21.300169
0, 50.257572, -11.970454, -18.299732, 22.81616
0, 50.26757, -12.591171, -18.651089, 24.457365
0, 50.27757, -13.177107, -18.808054, 26.198202
0, 50.287567, -13.711585, -18.740746, 28.003181
0, 50.297565, -14.176982, -18.426235, 29.827381
0, 50.307564, -14.555644, -17.851948, 31.618176
0, 50.317562, -14.831025, -17.018583, 33.318325
0, 50.32756, -14.988939, -15.941919, 34.87025
0, 50.33756, -15.018797, -14.652979, 36.221
0, 50.347557, -14.914641, -13.196264, 37.32717
0, 50.357555, -14.675831, -11.626161, 38.15892
0, 50.367554, -14.307242, -10.00202, 38.702374
0, 50.377552, -13.818956, -8.382736, 38.95999
0, 50.38755, -13.225471, -6.821727, 38.94895
0, 50.39755, -12.544559, -5.3630676, 38.697964
0, 50.407547, -11.795947, -4.0392294, 38.243244
0, 50.417545, -10.999984, -2.8704782, 37.624363
0, 50.427544, -10.176446, -1.8656783, 36.880608
0, 50.437542, -9.343591, -1.0240663, 36.048244
0, 50.44754, -8.51749, -0.3375052, 35.158756
0, 50.45754, -7.71165, 0.20718889, 34.23805
0, 50.467537, -6.9368777, 0.62614256, 33.30639
0, 50.477535, -6.201348, 0.93670344, 32.37884
0, 50.487534, -5.510801, 1.1561497, 31.465998
0, 50.49753, -4.868827, 1.3008099, 30.57482
0, 50.50753, -4.2771893, 1.3855271, 29.709463
0, 50.51753, -3.7361546, 1.4233929, 28.87201
0, 50.527527, -3.2448065, 1.4256715, 28.063091
0, 50.537525, -2.8013306, 1.4018537, 27.282373
0, 50.547523, -2.4032624, 1.3597876, 26.52893
0, 50.55752, -2.047698, 1.3058507, 25.801512
0, 50.56752, -1.7314665, 1.2451379, 25.098726
0, 50.57752, -1.4512683, 1.1816481, 24.419165
0, 50.587517, -1.2037829, 1.1184608, 23.761475
0, 50.597515, -0.9857508, 1.0578965, 23.124401
0, 50.607513, -0.7940327, 1.0016596, 22.506804
0, 50.61751, -0.62565064, 0.9509617, 21.907661
0, 50.62751, -0.47781417, 0.90662795, 21.326065
0, 50.63751, -0.34793487, 0.86918664, 20.761211
0, 50.647507, -0.23363169, 0.8389443, 20.212389
0, 50.657505, -0.13272911, 0.81604755, 19.678963
0, 50.667503, -0.0432504, 0.800534, 19.160368
0, 50.6775, 0.03659311, 0.7923734, 18.656096
0, 50.6875, 0.10841509, 0.79150116, 18.165686
0, 50.6975, 0.17366892, 0.7978445, 17.68872
0, 50.707497, 0.23366326, 0.81134397, 17.22482
0, 50.717495, 0.28957787, 0.83197, 16.77363
0, 50.727493, 0.34247944, 0.8597361, 16.334831
0, 50.73749, 0.39333695, 0.8947096, 15.908126
0, 50.74749, 0.44303656, 0.93702024, 15.493244
0, 50.75749, 0.4923957, 0.98686713, 15.089941
0, 50.767487, 0.54217666, 1.0445251, 14.697996
0, 50.777485, 0.5930992, 1.1103505, 14.317216
0, 50.787483, 0.6458525, 1.1847861, 13.947436
0, 50.79748, 0.70110697, 1.268367, 13.588525
0, 50.80748, 0.75952464, 1.3617266, 13.240384
0, 50.81748, 0.82176995, 1.4656024, 12.902957
0, 50.827477, 0.88851947, 1.5808427, 12.576233
0, 50.837475, 0.96047187, 1.7084149, 12.260257
0, 50.847473, 1.0383575, 1.8494128, 11.955135
0, 50.85747, 1.1229477, 2.0050664, 11.661051
0, 50.86747, 1.2150644, 2.1767511, 11.378273
0, 50.87747, 1.3155898, 2.3659985, 11.107176
0, 50.887466, 1.4254757, 2.5745068, 10.848259
0, 50.897465, 1.5457537, 2.8041523, 10.602171
0, 50.907463, 1.6775446, 3.0569994, 10.369739
0, 50.91746, 1.8220686, 3.3353114, 10.152
0, 50.92746, 1.9806551, 3.6415567, 9.9502535
0, 50.937458, 2.154752, 3.9784153, 9.766098
0, 50.947456, 2.3459346, 4.3487773, 9.601503
0, 50.957455, 2.5559134, 4.755737, 9.458876
0, 50.967453, 2.7865398, 5.2025743, 9.341145
0, 50.97745, 3.039809, 5.692724, 9.251861
0, 50.98745, 3.3178582, 6.2297244, 9.195311
0, 50.997448, 3.6229606, 6.817137, 9.176646
0, 51.007446, 3.957508, 7.458435, 9.202032
0, 51.017445, 4.3239856, 8.156843, 9.278804
0, 51.027443, 4.724927, 8.915114, 9.415634
0, 51.03744, 5.162853, 9.735234, 9.622699
0, 51.04744, 5.6401806, 10.6180315, 9.911821
0, 51.057438, 6.1591005, 11.562671, 10.296579
0, 51.067436, 6.721409, 12.566021, 10.792324
0, 51.077435, 7.3282914, 13.62188, 11.416073
0, 51.087433, 7.9800467, 14.72006, 12.186195
0, 51.09743, 8.67574, 15.845367, 13.121814
0, 51.10743, 9.412796, 16.976524, 14.241808
0, 51.117428, 10.186522, 18.085175, 15.563329
0, 51.127426, 10.989599, 19.13514, 17.099728
0, 51.137424, 11.811575, 20.082224, 18.857883
0, 51.147423, 12.63842, 20.874895, 20.835012
0, 51.15742, 13.452253, 21.456234, 23.015226
0, 51.16742, 14.231356, 21.767471, 25.366343
0, 51.177418, 14.950598, 21.75324, 27.837685
0, 51.187416, 15.582405, 21.368288, 30.35977
0, 51.197414, 16.09831, 20.584879, 32.84676
0, 51.207413, 16.471046, 19.399597, 35.20216
0, 51.21741, 16.676987, 17.837893, 37.327583
0, 51.22741, 16.698622, 15.95481, 39.133404
0, 51.237408, 16.526638, 13.831074, 40.54941
0, 51.247406, 16.16121, 11.564773, 41.533115
0, 51.257404, 15.612219, 9.26018, 42.07384
0, 51.267403, 14.898354, 7.0160317, 42.191776
0, 51.2774, 14.045238, 4.9156423, 41.93252
0, 51.2874, 13.082966, 3.0205693, 41.358692
0, 51.297398, 12.043471, 1.3683918, 40.54068
0, 51.307396, 10.958109, -0.025876267, 39.548374
0, 51.317394, 9.855738, -1.1658907, 38.445034
0, 51.327393, 8.761424, -2.0689332, 37.283657
0, 51.33739, 7.6957517, -2.7608397, 36.105644
0, 51.34739, 6.6746535, -3.27163, 34.941143
0, 51.357388, 5.709627, -3.6321726, 33.81045
0, 51.367386, 4.8081923, -3.8719165, 32.725903
0, 51.377384, 3.9744766, -4.017548, 31.693789
0, 51.387383, 3.2098377, -4.092352, 30.716114
0, 51.39738, 2.5134597, -4.116064, 29.79205
0, 51.40738, 1.8828923, -4.1050296, 28.919054
0, 51.417377, 1.314514, -4.07253, 28.093693
0, 51.427376, 0.8039166, -4.0291796, 27.312204
0, 51.437374, 0.3462131, -3.9833407, 26.570871
0, 51.447372, -0.063720785, -3.9415104, 25.86624
0, 51.45737, -0.43106425, -3.9086728, 25.195236
0, 51.46737, -0.76091725, -3.8886044, 24.555216
0, 51.477367, -1.0582061, -3.8841345, 23.943974
0, 51.487366, -1.3276207, -3.897363, 23.359718
0, 51.497364, -1.5735767, -3.9298403, 22.801043
0, 51.507362, -1.8001964, -3.9827151, 22.266891
0, 51.51736, -2.0113049, -4.0568533, 21.756523
0, 51.52736, -2.2104354, -4.1529326, 21.269484
0, 51.537357, -2.4008439, -4.2715187, 20.805584
0, 51.547356, -2.585527, -4.413122, 20.36488
0, 51.557354, -2.767244, -4.578241, 19.947664
0, 51.567352, -2.94854, -4.767391, 19.55447
0, 51.57735, -3.131768, -4.9811254, 19.186064
0, 51.58735, -3.3191123, -5.2200403, 18.843462
0, 51.597347, -3.512608, -5.4847765, 18.527943
0, 51.607346, -3.7141595, -5.7760053, 18.241068
0, 51.617344, -3.925554, -6.0944076, 17.9847
0, 51.627342, -4.1484733, -6.4406414, 17.761032
0, 51.63734, -4.3844976, -6.815297, 17.572617
0, 51.64734, -4.635109, -7.2188396, 17.422388
0, 51.657337, -4.901683, -7.6515355, 17.313696
0, 51.667336, -5.1854763, -8.11336, 17.250319
0, 51.677334, -5.4876056, -8.603893, 17.23648
0, 51.687332, -5.8090167, -9.122182, 17.27685
0, 51.69733, -6.150443, -9.6665945, 17.376514
0, 51.70733, -6.512353, -10.234643, 17.540937
0, 51.717327, -6.8948846, -10.82279, 17.775864
0, 51.727325, -7.297767, -11.426244, 18.087181
0, 51.737324, -7.72023, -12.038741, 18.480726
0, 51.747322, -8.160901, -12.652346, 18.962004
0, 51.75732, -8.617694, -13.257275, 19.535831
0, 51.76732, -9.087697, -13.8417845, 20.205889
0, 51.777317, -9.567061, -14.392151, 20.974174
0, 51.787315, -10.050907, -14.89279, 21.840391
0, 51.797314, -10.5332575, -15.326559, 22.801283
0, 51.807312, -11.007017, -15.675287, 23.849987
0, 51.81731, -11.464018, -15.920551, 24.975456
0, 51.82731, -11.895144, -16.044716, 26.162067
0, 51.837307, -12.290559, -16.032187, 27.389513
0, 51.847305, -12.64003, -15.8708, 28.633081
0, 51.857304, -12.933367, -15.553221, 29.864407
0, 51.867302, -13.160933, -15.0781555, 31.052706
0, 51.8773, -13.314214, -14.451197, 32.16646
0, 51.8873, -13.386387, -13.685115, 33.175385
0, 51.897297, -13.372827, -12.7994795, 34.05252
0, 51.907295, -13.271499, -11.819584, 34.776096
0, 51.917294, -13.083181, -10.774777, 35.33101
0, 51.92729, -12.811483, -9.696391, 35.709644
0, 51.93729, -12.46266, -8.615538, 35.91197
0, 51.94729, -12.045236, -7.5610595, 35.94492
0, 51.957287, -11.56949, -6.557877, 35.82122
0, 51.967285, -11.046861, -5.625877, 35.55784
0, 51.977283, -10.48932, -4.7794003, 35.17431
0, 51.98728, -9.908797, -4.027283, 34.691154
0, 51.99728, -9.316682, -3.3733323, 34.12854
0, 52.00728, -8.723427, -2.8170936, 33.50526
0, 52.017277, -8.138278, -2.3547683, 32.838066
0, 52.027275, -7.5691166, -1.9801477, 32.141335
0, 52.037273, -7.022401, -1.6854786, 31.426977
0, 52.04727, -6.503194, -1.462205, 30.704561
0, 52.05727, -6.0152473, -1.3015614, 29.981537
0, 52.06727, -5.5611305, -1.1950153, 29.263536
0, 52.077267, -5.14238, -1.1345772, 28.55469
0, 52.087265, -4.7596617, -1.1129931, 27.857922
0, 52.097263, -4.4129267, -1.1238496, 27.175232
0, 52.10726, -4.101563, -1.1616088, 26.507921
0, 52.11726, -3.8245316, -1.2215965, 25.856785
0, 52.12726, -3.580488, -1.2999583, 25.222261
0, 52.137257, -3.367886, -1.3935965, 24.604557
0, 52.147255, -3.1850657, -1.500097, 24.003725
0, 52.157253, -3.030325, -1.6176538, 23.419739
0, 52.16725, -2.901978, -1.7449948, 22.852533
0, 52.17725, -2.798402, -1.8813115, 22.302044
0, 52.18725, -2.718071, -2.0261965, 21.768227
0, 52.197247, -2.6595829, -2.1795862, 21.25108
0, 52.207245, -2.6216772, -2.3417125, 20.750656
0, 52.217243, -2.6032484, -2.5130603, 20.267075
0, 52.22724, -2.603353, -2.6943328, 19.800531
0, 52.23724, -2.6212134, -2.8864217, 19.35131
0, 52.24724, -2.6562192, -3.0903826, 18.919798
0, 52.257236, -2.7079256, -3.3074162, 18.50649
0, 52.267235, -2.7760503, -3.5388508, 18.112019
0, 52.277233, -2.8604708, -3.7861276, 17.737162
0, 52.28723, -2.9612172, -4.050788, 17.382868
0, 52.29723, -3.0784686, -4.33446, 17.050282
0, 52.307228, -3.2125452, -4.6388426, 16.740772
0, 52.317226, -3.3639011, -4.9656897, 16.455967
0, 52.327225, -3.533116, -5.316786, 16.197786
0, 52.337223, -3.7208846, -5.693918, 15.968486
0, 52.34722, -3.928004, -6.0988383, 15.770702
0, 52.35722, -4.155359, -6.533211, 15.6075
0, 52.367218, -4.4039006, -6.998552, 15.482421
0, 52.377216, -4.674625, -7.496142, 15.399536
0, 52.387215, -4.968538, -8.026923, 15.363492
0, 52.397213, -5.2866187, -8.591366, 15.379549
0, 52.40721, -5.629769, -9.189307, 15.4536085
0, 52.41721, -5.9987497, -9.819754, 15.592216
0, 52.427208, -6.3941064, -10.480647, 15.802527
0, 52.437206, -6.816074, -11.168597, 16.092237
0, 52.447205, -7.2644663, -11.878579, 16.469427
0, 52.457203, -7.738544, -12.603606, 16.942331
0, 52.4672, -8.236865, -13.334407, 17.519005
0, 52.4772, -8.75712, -14.059114, 18.20684
0, 52.487198, -9.295954, -14.763035, 19.011951
0, 52.497196, -9.84879, -15.4285345, 19.938395
0, 52.507195, -10.409672, -16.035124, 20.987247
0, 52.517193, -10.971131, -16.559822, 22.155594
0, 52.52719, -11.524135, -16.977873, 23.435469
0, 52.53719, -12.058107, -17.263882, 24.812916
0, 52.547188, -12.561097, -17.393385, 26.267303
0, 52.557186, -13.020084, -17.344812, 27.771095
0, 52.567184, -13.421464, -17.101679, 29.29027
0, 52.577183, -13.751692, -16.654797, 30.785526
0, 52.58718, -13.998071, -16.004152, 32.21432
0, 52.59718, -14.149608, -15.160124, 33.533634
0, 52.607178, -14.197858, -14.143693, 34.70317
0, 52.617176, -14.137657, -12.985497, 35.68861
0, 52.627174, -13.967633, -11.723734, 36.464382
0, 52.637173, -13.690428, -10.401162, 37.01556
0, 52.64717, -13.31258, -9.061633, 37.338577
0, 52.65717, -12.844093, -7.746669, 37.44067
0, 52.667168, -12.297737, -6.4925675, 37.33825
0, 52.677166, -11.688181, -5.3283815, 37.054535
0, 52.687164, -11.031069, -4.2749104, 36.61688
0, 52.697163, -10.342131, -3.3446598, 36.05418
0, 52.70716, -9.636416, -2.542574, 35.394695
0, 52.71716, -8.927696, -1.8672756, 34.66442
0, 52.727158, -8.228053, -1.3125426, 33.88607
0, 52.737156, -7.547654, -0.8687983, 33.078617
0, 52.747154, -6.894681, -0.5244587, 32.25726
0, 52.757153, -6.275383, -0.26704824, 31.433685
0, 52.76715, -5.6942205, -0.084057204, 30.616516
0, 52.77715, -5.154063, 0.036451068, 29.811825
0, 52.787148, -4.656415, 0.10544916, 29.023655
0, 52.797146, -4.201649, 0.13272773, 28.254498
0, 52.807144, -3.7892325, 0.12680766, 27.505701
0, 52.817142, -3.4179335, 0.094943725, 26.777807
0, 52.82714, -3.0860062, 0.043187693, 26.070812
0, 52.83714, -2.7913494, -0.023512576, 25.384365
0, 52.847137, -2.5316393, -0.10119666, 24.717915
0, 52.857136, -2.3044398, -0.18676953, 24.070808
0, 52.867134, -2.1072884, -0.27788222, 23.442356
0, 52.877132, -1.9377654, -0.37282038, 22.831882
0, 52.88713, -1.7935445, -0.47040302, 22.238745
0, 52.89713, -1.6724309, -0.5698932, 21.662352
0, 52.907127, -1.5723865, -0.6709208, 21.102167
0, 52.917126, -1.4915471, -0.7734166, 20.55771
0, 52.927124, -1.4282317, -0.8775575, 20.028559
0, 52.937122, -1.380946, -0.98372185, 19.51434
0, 52.94712, -1.3483824, -1.0924529, 19.014734
0, 52.95712, -1.3294158, -1.2044309, 18.529472
0, 52.967117, -1.323099, -1.320452, 18.05833
0, 52.977116, -1.3286557, -1.4414119, 17.601133
0, 52.987114, -1.3454728, -1.5682963, 17.157755
0, 52.997112, -1.3730937, -1.7021744, 16.728125
0, 53.00711, -1.4112108, -1.8441962, 16.312227
0, 53.01711, -1.4596591, -1.9955927, 15.9101095
0, 53.027107, -1.5184106, -2.1576793, 15.521893
0, 53.037106, -1.5875692, -2.33186, 15.1477785
0, 53.047104, -1.6673673, -2.5196338, 14.788066
0, 53.057102, -1.7581625, -2.7226014, 14.443163
0, 53.0671, -1.860436, -2.9424732, 14.113606
0, 53.0771, -1.9747915, -3.181076, 13.800087
0, 53.087097, -2.1019552, -3.4403603, 13.503471
0, 53.097095, -2.2427757, -3.7224045, 13.224839
0, 53.107094, -2.3982253, -4.0294175, 12.965516
0, 53.117092, -2.5694, -4.3637376, 12.72712
0, 53.12709, -2.75752, -4.727824, 12.511612
0, 53.13709, -2.9639287, -5.124243, 12.321354
0, 53.147087, -3.1900902, -5.5556393, 12.15918
0, 53.157085, -3.437583, -6.0247, 12.028471
0, 53.167084, -3.7080908, -6.5340934, 11.933244
0, 53.177082, -4.003387, -7.0863867, 11.878246
0, 53.18708, -4.3253117, -7.683933, 11.869059
0, 53.19708, -4.6757364, -8.328717, 11.912198
0, 53.207077, -5.0565186, -9.022159, 12.015222
0, 53.217075, -5.469436, -9.76485, 12.1868105
0, 53.227074, -5.916101, -10.556229, 12.436832
0, 53.237072, -6.3978467, -11.394178, 12.776348
0, 53.24707, -6.9155836, -12.274533, 13.217543
0, 53.25707, -7.4696174, -13.1905155, 13.773539
0, 53.267067, -8.059427, -14.132093, 14.458044
0, 53.277065, -8.683404, -15.085305, 15.284781
0, 53.287064, -9.338544, -16.031609, 16.266642
0, 53.297062, -10.020122, -16.947338, 17.414507
0, 53.30706, -10.721348, -17.80342, 18.735718
0, 53.31706, -11.433055, -18.5655, 20.23221
0, 53.327057, -12.143451, -19.194721, 21.898401
0, 53.337055, -12.83801, -19.649307, 23.719048
0, 53.347054, -13.499574, -19.887144, 25.667385
0, 53.35705, -14.108731, -19.86934, 27.704006
0, 53.36705, -14.644549, -19.56457, 29.776968
0, 53.37705, -15.085659, -18.953714, 31.823584
0, 53.387047, -15.411671, -18.03406, 33.77414
0, 53.397045, -15.604794, -16.822136, 35.557365
0, 53.407043, -15.651468, -15.354357, 37.10707
0, 53.41704, -15.543782, -13.684953, 38.36887
0, 53.42704, -15.280416, -11.881279, 39.305763
0, 53.43704, -14.866957, -10.017184, 39.901478
0, 53.447037, -14.315504, -8.165651, 40.160927
0, 53.457035, -13.643629, -6.3920364, 40.10785
0, 53.467033, -12.872869, -4.7490234, 39.78031
0, 53.47703, -12.026991, -3.2738864, 39.225113
0, 53.48703, -11.13028, -1.9880832, 38.492207
0, 53.49703, -10.2060375, -0.8987323, 37.629982
0, 53.507027, -9.275439, -0.0012855869, 36.6819
0, 53.517025, -8.356776, 0.717306, 35.684563
0, 53.527023, -7.4650717, 1.275498, 34.667034
0, 53.53702, -6.6120114, 1.6944888, 33.65111
0, 53.54702, -5.806106, 1.9961511, 32.65216
0, 53.55702, -5.0530024, 2.2015781, 31.680233
0, 53.567017, -4.3558793, 2.3301673, 30.74124
0, 53.577015, -3.715871, 2.399135, 29.838037
0, 53.587013, -3.1324782, 2.4233427, 28.971346
0, 53.59701, -2.6039484, 2.4153295, 28.140488
0, 53.60701, -2.1276083, 2.3854742, 27.343945
0, 53.61701, -1.7001472, 2.3422222, 26.579762
0, 53.627007, -1.3178488, 2.2923396, 25.845827
0, 53.637005, -0.97677773, 2.241166, 25.140045
0, 53.647003, -0.672924, 2.1928558, 24.460447
0, 53.657, -0.4023125, 2.1505928, 23.805252
0, 53.667, -0.16108249, 2.1167824, 23.172882
0, 53.677, 0.054457396, 2.093217, 22.56197
0, 53.686996, 0.24779393, 2.0812156, 21.971348
0, 53.696995, 0.4221896, 2.0817442, 21.400032
0, 53.706993, 0.5806753, 2.0955136, 20.8472
0, 53.71699, 0.7260522, 2.1230617, 20.312178
0, 53.72699, 0.8609006, 2.164821, 19.794418
0, 53.736988, 0.98759335, 2.2211738, 19.293493
0, 53.746986, 1.1083136, 2.2924967, 18.809086
0, 53.756985, 1.2250735, 2.379197, 18.340977
0, 53.766983, 1.3397353, 2.481742, 17.88905
0, 53.77698, 1.4540324, 2.6006823, 17.453283
0, 53.78698, 1.5695906, 2.7366705, 17.033768
0, 53.796978, 1.6879482, 2.8904767, 16.630697
